,Unnamed: 0,iata_code,name,coordinates,iso_region,average_wait,max_wait,min_wait,obs_count
798,26956,GRK,Robert Gray  Army Air Field Airport,"-97.82890319820001, 31.067199707",US-TX,2,2,2,1
799,26958,GRN,Gordon Municipal Airport,"-102.175003052, 42.8059997559",US-NE,na,na,na,na
800,26959,GRR,Gerald R. Ford International Airport,"-85.52279663, 42.88079834",US-MI,1.5,2,1,2
801,26960,GSB,Seymour Johnson Air Force Base,"-77.96060181, 35.33940125",US-NC,na,na,na,na
802,26961,GSH,Goshen Municipal Airport,"-85.79290008539999, 41.526401519800004",US-IN,na,na,na,na
803,26962,GSO,Piedmont Triad International Airport,"-79.93730163574219, 36.097801208496094",US-NC,3,3,3,1
804,26963,GSP,Greenville Spartanburg International Airport,"-82.2189025879, 34.8956985474",US-SC,1.5,3,1,4
805,26964,GSW,Greater Southwest International Airport-Amon Carter Field,"-97.04918861390001, 32.8308104547",US-TX,na,na,na,na
806,26967,GTF,Great Falls International Airport,"-111.3710022, 47.48199844",US-MT,na,na,na,0
807,26968,GTG,Grantsburg Municipal Airport,"-92.6643981934, 45.7980995178",US-WI,na,na,na,na
808,26969,GTR,Golden Triangle Regional Airport,"-88.5914001465, 33.450298309299995",US-MS,na,na,na,0
809,26971,GUC,Gunnison Crested Butte Regional Airport,"-106.9329987, 38.53390121",US-CO,na,na,na,0
810,26972,GUP,Gallup Municipal Airport,"-108.789001465, 35.511100769",US-NM,na,na,na,0
811,26973,GUS,Grissom Air Reserve Base,"-86.1520996094, 40.648101806599996",US-IN,na,na,na,na
812,26974,GUY,Guymon Municipal Airport,"-101.508003235, 36.6851005554",US-OK,na,na,na,na
813,26975,GVL,Lee Gilmer Memorial Airport,"-83.8302002, 34.27259827",US-GA,na,na,na,na
814,26977,GVT,Majors Airport,"-96.0652999878, 33.0677986145",US-TX,na,na,na,na
815,26978,GVW,Richards-Gebaur Air Force Base,"-94.55999755859375, 38.844200134277344",US-MO,na,na,na,na
816,26982,GWO,Greenwood–Leflore Airport,"-90.0847015381, 33.4943008423",US-MS,na,na,na,na
817,26984,GWS,Glenwood Springs Municipal Airport,"-107.310997009, 39.5083007812",US-CO,na,na,na,na
818,26986,KGX,Grayling Airport,"-160.066289, 62.895187",US-AK,na,na,na,na
819,26987,GXY,Greeley–Weld County Airport,"-104.633003235, 40.4374008179",US-CO,na,na,na,na
820,26989,GDC,Donaldson Center Airport,"-82.3764038086, 34.7583007812",US-SC,na,na,na,na
821,26990,PNX,North Texas Regional Airport/Perrin Field,"-96.6736984253, 33.714099884",US-TX,na,na,na,na
822,26992,GYR,Phoenix Goodyear Airport,"-112.375999451, 33.4225006104",US-AZ,na,na,na,na
823,26993,GYY,Gary Chicago International Airport,"-87.41280364990234, 41.61629867553711",US-IN,na,na,na,0
824,26994,KGZ,Glacier Creek Airport,"-142.380996704, 61.4551010132",US-AK,na,na,na,na
825,27015,HAB,Marion County Rankin Fite Airport,"-87.99819946, 34.11759949",US-AL,na,na,na,na
826,27017,HAF,Half Moon Bay Airport,"-122.500999451, 37.513401031499995",US-CA,na,na,na,na
827,27018,HAI,Three Rivers Municipal Dr Haines Airport,"-85.59339904790001, 41.9598007202",US-MI,na,na,na,na
828,27019,HAO,Butler Co Regional Airport - Hogan Field,"-84.5220031738, 39.363800048799995",US-OH,na,na,na,na
829,27020,HAX,Hatbox Field,"-95.4128036499, 35.7458992004",US-OK,na,na,na,na
830,27022,HBG,Hattiesburg Bobby L Chain Municipal Airport,"-89.25279999, 31.26479912",US-MS,na,na,na,na
831,27024,HBR,Hobart Regional Airport,"-99.051313, 34.991317",US-OK,na,na,na,na
832,27031,HDE,Brewster Field,"-99.336502, 40.452099",US-NE,na,na,na,na
833,27033,HDN,Yampa Valley Airport,"-107.2180023, 40.48120117",US-CO,na,na,na,0
834,27035,HEE,Thompson-Robbins Airport,"-90.67616, 34.576571",US-AR,na,na,na,na
835,27036,MNZ,Manassas Regional Airport/Harry P. Davis Field,"-77.51540375, 38.72140121",US-VA,na,na,na,na
836,27040,HEZ,Hardy-Anders Field / Natchez-Adams County Airport,"-91.297313, 31.613738",US-MS,na,na,na,na
837,27041,HFD,Hartford Brainard Airport,"-72.649398803711, 41.736698150635",US-CT,na,na,na,na
838,27042,HFF,Mackall Army Air Field,"-79.497755, 35.036288",US-NC,na,na,na,na
839,27045,HGR,Hagerstown Regional Richard A Henson Field,"-77.72949982, 39.707901",US-MD,na,na,na,0
840,27048,HHR,Jack Northrop Field Hawthorne Municipal Airport,"-118.334999, 33.922798",US-CA,na,na,na,na
841,27049,HUJ,Stan Stamper Municipal Airport,"-95.54190063, 34.03480148",US-OK,na,na,na,na
842,27050,HIB,Range Regional Airport,"-92.83899689, 47.38660049",US-MN,na,na,na,0
843,27051,HIE,Mount Washington Regional Airport,"-71.544502, 44.367637",US-NH,na,na,na,na
844,27052,HIF,Hill Air Force Base,"-111.973086, 41.12403",US-UT,na,na,na,na
845,27054,HII,Lake Havasu City Airport,"-114.358002, 34.571098",US-AZ,na,na,na,na
846,27055,HIO,Portland Hillsboro Airport,"-122.949997, 45.540401",US-OR,na,na,na,na
847,27058,HKA,Blytheville Municipal Airport,"-89.83080291750001, 35.940399169900004",US-AR,na,na,na,na
848,27059,HKS,Hawkins Field,"-90.22219849, 32.33449936",US-MS,na,na,na,na
849,27060,HKY,Hickory Regional Airport,"-81.38950348, 35.74110031",US-NC,na,na,na,na
850,27062,HLB,Hillenbrand Industries Airport,"-85.25830078119999, 39.344501495399996",US-IN,na,na,na,na
851,27063,HLC,Hill City Municipal Airport,"-99.83149719, 39.37879944",US-KS,na,na,na,na
852,27064,HLG,Wheeling Ohio County Airport,"-80.6463012695, 40.1749992371",US-WV,na,na,na,na
853,27065,HLM,Park Township Airport,"-86.1620025635, 42.7958984375",US-MI,na,na,na,na
854,27066,HLN,Helena Regional Airport,"-111.98300170898438, 46.6068000793457",US-MT,9,9,9,1
855,27067,HLR,Hood Army Air Field,"-97.71450042720001, 31.138700485199998",US-TX,na,na,na,na
856,27070,HMN,Holloman Air Force Base,"-106.107002258, 32.8525009155",US-NM,na,na,na,na
857,27071,HMT,Hemet Ryan Airport,"-117.023002625, 33.7340011597",US-CA,na,na,na,na
858,27074,HNB,Huntingburg Airport,"-86.95369720459999, 38.2490005493",US-IN,na,na,na,na
859,27075,HSH,Henderson Executive Airport,"-115.134002686, 35.9728012085",US-NV,na,na,na,na
860,27078,HOB,Lea County Regional Airport,"-103.2170029, 32.6875",US-NM,na,na,na,0
861,27081,HON,Huron Regional Airport,"-98.22850036621094, 44.38520050048828",US-SD,na,na,na,0
862,27082,HOP,Campbell AAF (Fort Campbell) Air Field,"-87.49620056150002, 36.668598175",US-KY,na,na,na,na
863,27083,HOT,Memorial Field,"-93.09619903564453, 34.47800064086914",US-AR,na,na,na,0
864,27084,HOU,William P Hobby Airport,"-95.27890015, 29.64539909",US-TX,2.176470588,4,1,17
865,27085,HPN,Westchester County Airport,"-73.70760345458984, 41.06700134277344",US-NY,na,na,na,0
866,27086,HPT,Hampton Municipal Airport,"-93.22630310059999, 42.7237014771",US-IA,na,na,na,na
867,27087,HPY,Baytown Airport,"-94.95269775390001, 29.786100387599998",US-TX,na,na,na,na
868,27089,HQM,Bowerman Airport,"-123.93699646, 46.971199035599994",US-WA,na,na,na,na
869,27092,HES,Hermiston Municipal Airport,"-119.259024, 45.828223",US-OR,na,na,na,na
870,27094,HRL,Valley International Airport,"-97.65440368652344, 26.228500366210938",US-TX,na,na,na,0
871,27095,HRO,Boone County Airport,"-93.15470123291016, 36.26150131225586",US-AR,na,na,na,0
872,27100,HSB,Harrisburg-Raleigh Airport,"-88.5503006, 37.81129837",US-IL,na,na,na,na
873,27102,HNC,Billy Mitchell Airport,"-75.617797851562, 35.232799530029",US-NC,na,na,na,na
874,27103,THP,Hot Springs County Airport,"-108.389687, 43.713602",US-WY,na,na,na,na
875,27104,HSI,Hastings Municipal Airport,"-98.42790222170001, 40.6053009033",US-NE,na,na,na,na
876,27105,HSP,Ingalls Field,"-79.83390045, 37.95140076",US-VA,na,na,na,na
877,27107,HST,Homestead ARB Airport,"-80.38359833, 25.48859978",US-FL,na,na,na,na
878,27108,HSV,Huntsville International Carl T Jones Field,"-86.775100708008, 34.637199401855",US-AL,1,1,1,2
879,27109,HTH,Hawthorne Industrial Airport,"-118.634002, 38.544399",US-NV,na,na,na,na
880,27110,HTL,Roscommon County - Blodgett Memorial Airport,"-84.671095, 44.359798",US-MI,na,na,na,na
881,27111,HTO,East Hampton Airport,"-72.25180054, 40.95959854",US-NY,na,na,na,na
882,27112,HTS,Tri-State/Milton J. Ferguson Field,"-82.55799866, 38.36669922",US-WV,na,na,na,0
883,27113,HTW,Lawrence County Airpark,"-82.494301, 38.4193",US-OH,na,na,na,na
884,27114,HUA,Redstone Army Air Field,"-86.68479919, 34.67869949",US-AL,na,na,na,na
885,27115,HUF,Terre Haute International Hulman Field,"-87.30760192871094, 39.451499938964844",US-IN,na,na,na,na
886,27116,HUL,Houlton International Airport,"-67.792098999, 46.1231002808",US-ME,na,na,na,na
887,27117,HUM,Houma Terrebonne Airport,"-90.6604003906, 29.5664997101",US-LA,na,na,na,na
888,27118,HUT,Hutchinson Municipal Airport,"-97.86060333250002, 38.0654983521",US-KS,na,na,na,na
889,27120,HVE,Hanksville Airport,"-110.70400238, 38.417999267599996",US-UT,na,na,na,na
890,27121,HVN,Tweed New Haven Airport,"-72.88680267, 41.26369858",US-CT,na,na,na,0
891,27122,HVR,Havre City County Airport,"-109.762001, 48.54299927",US-MT,na,na,na,0
892,27123,HVS,Hartsville Regional Airport,"-80.11920166019999, 34.4030990601",US-SC,na,na,na,na
893,27125,HWD,Hayward Executive Airport,"-122.122001648, 37.659198761",US-CA,na,na,na,na
894,27126,HWO,North Perry Airport,"-80.2407, 26.0012",US-FL,na,na,na,na
895,27128,WSH,Brookhaven Airport,"-72.86940002440001, 40.8218994141",US-NY,na,na,na,na
896,27130,HHH,Hilton Head Airport,"-80.6975021362, 32.2243995667",US-SC,na,na,na,na
897,27132,HYA,Barnstable Municipal Boardman Polando Field,"-70.28040314, 41.66930008",US-MA,na,na,na,0
898,27134,HYR,Sawyer County Airport,"-91.44429779050002, 46.025199890100005",US-WI,na,na,na,na
899,27135,HYS,Hays Regional Airport,"-99.27320099, 38.84220123",US-KS,na,na,na,0
900,27140,HZL,Hazleton Municipal Airport,"-75.9949035645, 40.986801147499996",US-PA,na,na,na,na
901,27143,JFN,Northeast Ohio Regional Airport,"-80.6955032349, 41.7779998779",US-OH,na,na,na,na
902,27177,IAB,Mc Connell Air Force Base,"-97.26820374, 37.62189865",US-KS,na,na,na,na
903,27178,IAD,Washington Dulles International Airport,"-77.45580292, 38.94449997",US-DC,2.48,6,1,25
904,27179,IAG,Niagara Falls International Airport,"-78.94619750976562, 43.1072998046875",US-NY,na,na,na,0
905,27180,IAH,George Bush Intercontinental Houston Airport,"-95.34140014648438, 29.984399795532227",US-TX,2.2,5,1,25
906,27181,KIB,Ivanof Bay Seaplane Base,"-159.488998413, 55.8974990845",US-AK,na,na,na,na
907,27183,ICL,Schenck Field,"-95.02639771, 40.72180176",US-IA,na,na,na,na
908,27185,ICT,Wichita Mid Continent Airport,"-97.43309783935547, 37.649898529052734",US-KS,2,5,1,5
909,27186,IDA,Idaho Falls Regional Airport,"-112.070999, 43.514599",US-ID,na,na,na,0
910,27188,IDI,Indiana County/Jimmy Stewart Fld/ Airport,"-79.10549927, 40.63219833",US-PA,na,na,na,na
911,27190,IDP,Independence Municipal Airport,"-95.77839660640001, 37.1584014893",US-KS,na,na,na,na
912,27191,XPR,Pine Ridge Airport,"-102.511001587, 43.0224990845",US-SD,na,na,na,na
913,27193,IFA,Iowa Falls Municipal Airport,"-93.2699966431, 42.4707984924",US-IA,na,na,na,na
914,27194,IFP,Laughlin Bullhead International Airport,"-114.5599976, 35.15739822",US-AZ,na,na,na,0
915,27195,IGM,Kingman Airport,"-113.93800354003906, 35.259498596191406",US-AZ,na,na,na,0
916,27203,IKK,Greater Kankakee Airport,"-87.8462982178, 41.07139968869999",US-IL,na,na,na,na
917,27206,ILE,Skylark Field,"-97.6865005493, 31.0858001709",US-TX,na,na,na,na
918,27207,ILG,New Castle Airport,"-75.60649872, 39.67869949",US-DE,na,na,na,0
919,27209,ILM,Wilmington International Airport,"-77.90260314941406, 34.270599365234375",US-NC,2,2,2,1
920,27210,ILN,Wilmington Airpark,"-83.792098999, 39.427898407",US-OH,na,na,na,na
921,27211,IML,Imperial Municipal Airport,"-101.6210022, 40.50930023",US-NE,na,na,na,na
922,27212,IMM,Immokalee Regional Airport,"-81.40100098, 26.43320084",US-FL,na,na,na,na
923,27213,MDN,Madison Municipal Airport,"-85.46549988, 38.75889969",US-IN,na,na,na,na
924,27214,IMT,Ford Airport,"-88.1145019531, 45.8184013367",US-MI,na,na,na,0
925,27215,IND,Indianapolis International Airport,"-86.294403, 39.7173",US-IN,2.333333333,4,1,6
926,27217,INK,Winkler County Airport,"-103.200996399, 31.779600143399996",US-TX,na,na,na,na
927,27218,INL,Falls International Airport,"-93.4030990600586, 48.566200256347656",US-MN,na,na,na,0
928,27219,INS,Creech Air Force Base,"-115.672996521, 36.587200164799995",US-NV,na,na,na,na
929,27220,INT,Smith Reynolds Airport,"-80.22200012207031, 36.13370132446289",US-NC,na,na,na,na
930,27221,INW,Winslow Lindbergh Regional Airport,"-110.722999573, 35.021900177",US-AZ,na,na,na,na
931,27223,IOW,Iowa City Municipal Airport,"-91.5465011597, 41.639198303200004",US-IA,na,na,na,na
932,27225,IPL,Imperial County Airport,"-115.57900238, 32.834201812699995",US-CA,na,na,na,0
933,27226,IPT,Williamsport Regional Airport,"-76.92109680175781, 41.241798400878906",US-PA,na,na,na,0
934,27228,IRK,Kirksville Regional Airport,"-92.5448989868164, 40.09349822998047",US-MO,na,na,na,0
935,27229,IRS,Kirsch Municipal Airport,"-85.43900299, 41.81330109",US-MI,na,na,na,na
936,27231,ISM,Kissimmee Gateway Airport,"-81.4371032715, 28.2898006439",US-FL,na,na,na,na
937,27232,ISN,Sloulin Field International Airport,"-103.641998291, 48.177898407",US-ND,na,na,na,0
938,27233,ISO,Kinston Regional Jetport At Stallings Field,"-77.60880279540001, 35.331401825",US-NC,na,na,na,0
939,27234,ISP,Long Island Mac Arthur Airport,"-73.10019684, 40.79520035",US-NY,na,na,na,0
940,27235,ISQ,Schoolcraft County Airport,"-86.17179871, 45.97460175",US-MI,na,na,na,na
941,27236,ISW,Alexander Field South Wood County Airport,"-89.83899688720001, 44.3602981567",US-WI,na,na,na,na
942,27238,ITH,Ithaca Tompkins Regional Airport,"-76.4583969116211, 42.49100112915039",US-NY,na,na,na,0
943,27240,AZA,Phoenix-Mesa-Gateway Airport,"-111.6549988, 33.30780029",US-AZ,na,na,na,na
944,27241,IWD,Gogebic Iron County Airport,"-90.131401062, 46.527500152600005",US-MI,na,na,na,0
945,27243,ISS,Wiscasset Airport,"-69.712600708, 43.9613990784",US-ME,na,na,na,na
946,27244,IWS,West Houston Airport,"-95.67259979250001, 29.818199157699997",US-TX,na,na,na,na
947,27246,JCI,New Century Aircenter Airport,"-94.890296936, 38.8308982849",US-KS,na,na,na,na
948,27247,IYK,Inyokern Airport,"-117.8300018, 35.65879822",US-CA,na,na,na,0
949,27249,SQA,Santa Ynez Airport,"-120.0759964, 34.60680008",US-CA,na,na,na,na
950,27250,FRY,Eastern Slopes Regional Airport,"-70.9478988647, 43.991100311299995",US-ME,na,na,na,na
951,27251,JAC,Jackson Hole Airport,"-110.73799896240234, 43.6072998046875",US-WY,na,na,na,0
952,27252,JAN,Jackson-Medgar Wiley Evers International Airport,"-90.0758972168, 32.3111991882",US-MS,na,na,na,0
953,27253,JAS,Jasper County Airport-Bell Field,"-94.03489685, 30.88570023",US-TX,na,na,na,na
954,27255,JAX,Jacksonville International Airport,"-81.68789672851562, 30.49410057067871",US-FL,2.35,5,1,20
955,27256,JBR,Jonesboro Municipal Airport,"-90.64640045166016, 35.83169937133789",US-AR,na,na,na,0
956,27257,JCT,Kimble County Airport,"-99.7634963989, 30.5112991333",US-TX,na,na,na,na
957,27259,JDN,Jordan Airport,"-106.95300293, 47.3288002014",US-MT,na,na,na,na
958,27260,JEF,Jefferson City Memorial Airport,"-92.15609741210001, 38.5912017822",US-MO,na,na,na,na
959,27263,JFK,John F Kennedy International Airport,"-73.77890015, 40.63980103",US-NY,2.24,5,1,25
960,27267,JHW,Chautauqua County-Jamestown Airport,"-79.25800323, 42.15340042",US-NY,na,na,na,0
961,27268,GUF,Jack Edwards Airport,"-87.67179871, 30.29050064",US-AL,na,na,na,na
962,27271,JLN,Joplin Regional Airport,"-94.49829864501953, 37.151798248291016",US-MO,na,na,na,0
963,27273,JMS,Jamestown Regional Airport,"-98.67819977, 46.92969894",US-ND,na,na,na,0
964,27275,JOT,Joliet Regional Airport,"-88.17549896, 41.51779938",US-IL,na,na,na,na
965,27276,USA,Concord Regional Airport,"-80.709099, 35.387798",US-NC,na,na,na,na
966,27278,JKV,Cherokee County Airport,"-95.2173995972, 31.8693008423",US-TX,na,na,na,na
967,27279,JST,John Murtha Johnstown Cambria County Airport,"-78.83390045166016, 40.31610107421875",US-PA,na,na,na,0
968,27282,JVL,Southern Wisconsin Regional Airport,"-89.0416030884, 42.620300293",US-WI,na,na,na,na
969,27288,JXN,Jackson County Reynolds Field,"-84.45939636230001, 42.259799957300004",US-MI,na,na,na,na
970,27330,KKB,Kitoi Bay Seaplane Base,"-152.369995117, 58.1908988953",US-AK,na,na,na,na
971,27332,KIC,Mesa Del Rey Airport,"-121.122001648, 36.2280006409",US-CA,na,na,na,na
972,27333,KKL,Karluk Lake Seaplane Base,"-154.027999878, 57.3670005798",US-AK,na,na,na,na
973,27334,KLS,Southwest Washington Regional Airport,"-122.898002625, 46.11800003049999",US-WA,na,na,na,na
974,27336,KKU,Ekuk Airport,"-158.559005737, 58.8111991882",US-AK,na,na,na,na
975,27340,DTH,Furnace Creek Airport,"-116.880997, 36.463799",US-CA,na,na,na,na
976,27341,BXS,Borrego Valley Airport,"-116.320999146, 33.2589988708",US-CA,na,na,na,na
977,27351,RBF,Big Bear City Airport,"-116.856002808, 34.2638015747",US-CA,na,na,na,na
978,27364,TRH,Trona Airport,"-117.327003479, 35.8125",US-CA,na,na,na,na
979,27371,LAA,Lamar Municipal Airport,"-102.68800354, 38.069698333699996",US-CO,na,na,na,na
980,27372,LAF,Purdue University Airport,"-86.93689727783203, 40.41230010986328",US-IN,na,na,na,0
981,27373,LAL,Lakeland Linder Regional Airport,"-82.0186004639, 27.988899231",US-FL,na,na,na,0
982,27374,LAM,Los Alamos Airport,"-106.268997192, 35.8797988892",US-NM,na,na,na,na
983,27375,LAN,Capital City Airport,"-84.58740234375, 42.77870178222656",US-MI,na,na,na,0
984,27376,LAR,Laramie Regional Airport,"-105.67500305175781, 41.31209945678711",US-WY,na,na,na,0
985,27377,LAS,McCarran International Airport,"-115.1520004, 36.08010101",US-NV,2.04,5,1,25
986,27378,LAW,Lawton Fort Sill Regional Airport,"-98.4166030884, 34.5676994324",US-OK,na,na,na,0
987,27379,LAX,Los Angeles International Airport,"-118.4079971, 33.94250107",US-CA,2.36,4,1,25
988,27380,LBB,Lubbock Preston Smith International Airport,"-101.822998, 33.663601",US-TX,na,na,na,0
989,27381,LBE,Arnold Palmer Regional Airport,"-79.40480042, 40.27590179",US-PA,na,na,na,0
990,27382,LBF,North Platte Regional Airport Lee Bird Field,"-100.6839981, 41.12620163",US-NE,na,na,na,0
991,27383,LBL,Liberal Mid-America Regional Airport,"-100.9599991, 37.0442009",US-KS,na,na,na,0
992,27386,LBT,Lumberton Regional Airport,"-79.05940246579999, 34.6099014282",US-NC,na,na,na,na
993,27387,LJN,Texas Gulf Coast Regional Airport,"-95.462097168, 29.1086006165",US-TX,na,na,na,na
994,27389,LCH,Lake Charles Regional Airport,"-93.22329711914062, 30.126100540161133",US-LA,na,na,na,0
